Time (s),"""C18""","""C17""","""C16""","""C15"""
6.899999999999997e-05,30.8,34.800000000000004,36.4,37.2
6.909999999999997e-05,35.6,37.2,39.6,38.800000000000004
6.919999999999997e-05,34.800000000000004,35.6,38.0,37.2
6.929999999999998e-05,34.0,35.6,35.6,38.0
6.939999999999998e-05,32.4,36.4,38.800000000000004,41.2
6.949999999999998e-05,33.2,38.0,36.4,39.6
6.959999999999998e-05,33.2,33.2,38.0,38.800000000000004
6.969999999999999e-05,33.2,34.0,38.800000000000004,40.400000000000006
6.979999999999999e-05,34.800000000000004,31.6,39.6,38.0
6.989999999999999e-05,34.0,34.800000000000004,39.6,38.800000000000004
7e-05,32.4,35.6,39.6,39.6
7.01e-05,32.4,36.4,37.2,39.6
7.02e-05,34.800000000000004,36.4,38.0,36.4
7.03e-05,33.2,34.800000000000004,40.400000000000006,38.800000000000004
7.04e-05,33.2,37.2,38.0,35.6
7.049999999999995e-05,32.4,36.4,38.0,39.6
7.059999999999995e-05,34.0,34.0,37.2,38.800000000000004
7.069999999999996e-05,32.4,34.800000000000004,38.0,38.0
7.079999999999996e-05,33.2,34.800000000000004,38.0,39.6
7.089999999999996e-05,33.2,34.800000000000004,38.800000000000004,35.6
7.099999999999996e-05,31.6,34.0,38.0,39.6
7.109999999999997e-05,33.2,35.6,38.0,39.6
7.119999999999997e-05,32.4,34.0,37.2,40.400000000000006
7.129999999999997e-05,34.800000000000004,35.6,38.0,36.4
7.139999999999997e-05,30.8,33.2,39.6,38.0
7.149999999999998e-05,33.2,34.800000000000004,38.0,39.6
7.159999999999998e-05,31.6,34.800000000000004,37.2,35.6
7.169999999999998e-05,34.800000000000004,34.800000000000004,39.6,38.800000000000004
7.179999999999998e-05,34.0,35.6,38.800000000000004,38.0
7.189999999999999e-05,32.4,35.6,36.4,38.800000000000004
7.199999999999999e-05,31.6,35.6,38.800000000000004,38.800000000000004
7.209999999999999e-05,31.6,36.4,36.4,40.400000000000006
7.219999999999999e-05,35.6,37.2,38.0,36.4
7.23e-05,34.800000000000004,35.6,37.2,38.0
7.24e-05,34.0,35.6,38.800000000000004,38.800000000000004
7.25e-05,34.0,34.0,38.800000000000004,41.2
7.26e-05,32.4,36.4,40.400000000000006,38.0
7.269999999999995e-05,30.8,37.2,39.6,36.4
7.279999999999995e-05,32.4,34.800000000000004,39.6,39.6
7.289999999999996e-05,33.2,35.6,38.800000000000004,37.2
7.299999999999996e-05,34.0,35.6,38.0,38.0
7.309999999999996e-05,33.2,36.4,35.6,38.0
7.319999999999996e-05,32.4,34.800000000000004,37.2,40.400000000000006
7.329999999999997e-05,34.800000000000004,37.2,37.2,36.4
7.339999999999997e-05,32.4,34.800000000000004,38.0,38.0
7.349999999999997e-05,32.4,35.6,38.800000000000004,38.0
7.359999999999997e-05,34.0,36.4,38.800000000000004,38.0
7.369999999999998e-05,33.2,37.2,37.2,38.800000000000004
7.379999999999998e-05,32.4,38.800000000000004,39.6,35.6
7.389999999999998e-05,34.0,36.4,38.800000000000004,38.0
7.399999999999998e-05,33.2,33.2,37.2,38.0
7.409999999999999e-05,34.0,34.800000000000004,37.2,37.2
7.419999999999999e-05,34.0,36.4,38.800000000000004,38.0
7.429999999999999e-05,33.2,35.6,38.0,38.0
7.439999999999999e-05,34.0,32.4,38.800000000000004,38.800000000000004
7.45e-05,32.4,38.0,38.0,40.400000000000006
7.46e-05,34.800000000000004,35.6,38.0,37.2
7.47e-05,35.6,36.4,37.2,39.6
7.48e-05,30.8,36.4,38.800000000000004,38.0
7.49e-05,32.4,34.0,38.0,38.0
7.499999999999995e-05,33.2,33.2,39.6,41.2
7.509999999999996e-05,36.4,36.4,36.4,40.400000000000006
7.519999999999996e-05,32.4,34.800000000000004,39.6,38.0
7.529999999999996e-05,29.200000000000003,36.4,36.4,37.2
7.539999999999996e-05,32.4,34.0,38.800000000000004,37.2
7.549999999999996e-05,34.0,34.800000000000004,39.6,38.0
7.559999999999997e-05,33.2,36.4,38.0,37.2
7.569999999999997e-05,30.8,36.4,39.6,38.0
7.579999999999997e-05,34.0,35.6,38.800000000000004,39.6
7.589999999999997e-05,30.0,36.4,39.6,38.0
7.599999999999998e-05,30.8,34.800000000000004,38.0,36.4
7.609999999999998e-05,33.2,34.0,39.6,35.6
7.619999999999998e-05,34.0,34.800000000000004,37.2,38.0
7.629999999999998e-05,33.2,37.2,40.400000000000006,38.800000000000004
7.639999999999999e-05,34.800000000000004,34.800000000000004,38.0,40.400000000000006
7.649999999999999e-05,35.6,34.800000000000004,38.800000000000004,39.6
7.659999999999999e-05,34.0,34.800000000000004,38.800000000000004,35.6
7.67e-05,35.6,33.2,38.0,38.0
7.68e-05,33.2,34.0,38.800000000000004,38.0
7.69e-05,33.2,35.6,39.6,41.2
7.7e-05,34.0,34.0,38.0,38.0
7.71e-05,31.6,35.6,38.0,42.0
7.719999999999995e-05,34.800000000000004,35.6,36.4,39.6
7.729999999999995e-05,35.6,35.6,38.800000000000004,40.400000000000006
7.739999999999996e-05,34.800000000000004,38.0,37.2,37.2
7.749999999999996e-05,33.2,35.6,36.4,40.400000000000006
7.759999999999996e-05,33.2,35.6,39.6,39.6
7.769999999999996e-05,34.800000000000004,34.800000000000004,36.4,38.0
7.779999999999997e-05,34.0,35.6,38.0,39.6
7.789999999999997e-05,31.6,35.6,39.6,39.6
7.799999999999997e-05,34.0,33.2,38.0,38.0
7.809999999999997e-05,33.2,36.4,37.2,38.0
7.819999999999998e-05,33.2,34.0,37.2,40.400000000000006
7.829999999999998e-05,33.2,36.4,39.6,37.2
7.839999999999998e-05,33.2,35.6,37.2,35.6
7.849999999999998e-05,31.6,35.6,38.800000000000004,38.800000000000004
7.859999999999999e-05,34.0,32.4,38.0,37.2
7.869999999999999e-05,33.2,34.0,38.800000000000004,38.800000000000004
7.879999999999999e-05,34.800000000000004,36.4,38.0,38.0
7.89e-05,34.0,34.800000000000004,38.800000000000004,38.0
7.9e-05,34.0,37.2,38.800000000000004,35.6
7.91e-05,33.2,36.4,38.800000000000004,37.2
7.92e-05,34.0,33.2,38.0,38.800000000000004
7.93e-05,34.0,34.0,37.2,38.0
7.939999999999995e-05,33.2,35.6,36.4,39.6
7.949999999999995e-05,33.2,35.6,38.0,39.6
7.959999999999996e-05,33.2,34.0,37.2,37.2
7.969999999999996e-05,34.800000000000004,34.800000000000004,37.2,37.2
7.979999999999996e-05,32.4,38.0,37.2,36.4
7.989999999999996e-05,34.0,35.6,39.6,42.0
7.999999999999997e-05,34.800000000000004,34.0,38.0,38.800000000000004
8.009999999999997e-05,35.6,35.6,36.4,37.2
8.019999999999997e-05,34.800000000000004,36.4,40.400000000000006,38.0
8.029999999999997e-05,33.2,34.800000000000004,38.0,39.6
8.039999999999998e-05,31.6,35.6,38.800000000000004,42.0
8.049999999999998e-05,34.800000000000004,34.800000000000004,38.800000000000004,37.2
8.059999999999998e-05,33.2,34.800000000000004,36.4,39.6
8.069999999999998e-05,30.8,35.6,38.800000000000004,37.2
8.079999999999999e-05,32.4,33.2,39.6,36.4
8.089999999999999e-05,32.4,36.4,36.4,39.6
8.099999999999999e-05,34.0,35.6,39.6,37.2
8.109999999999999e-05,33.2,34.0,40.400000000000006,37.2
8.12e-05,33.2,35.6,38.0,36.4
8.13e-05,30.8,35.6,37.2,38.800000000000004
8.14e-05,32.4,32.4,39.6,38.0
8.15e-05,32.4,34.800000000000004,38.0,39.6
8.16e-05,33.2,37.2,39.6,37.2
8.169999999999995e-05,34.0,34.800000000000004,39.6,39.6
8.179999999999996e-05,34.800000000000004,33.2,35.6,38.800000000000004
8.189999999999996e-05,34.0,34.800000000000004,38.800000000000004,38.0
8.199999999999996e-05,34.0,34.800000000000004,35.6,38.800000000000004
8.209999999999996e-05,35.6,33.2,39.6,38.0
8.219999999999997e-05,32.4,34.800000000000004,38.0,36.4
8.229999999999997e-05,33.2,34.0,37.2,38.800000000000004
8.239999999999997e-05,31.6,35.6,36.4,36.4
8.249999999999997e-05,34.800000000000004,36.4,38.800000000000004,38.800000000000004
8.259999999999997e-05,30.0,34.0,36.4,39.6
8.269999999999998e-05,33.2,34.0,37.2,41.2
8.279999999999998e-05,35.6,36.4,38.800000000000004,38.0
8.289999999999998e-05,33.2,35.6,38.800000000000004,40.400000000000006
8.299999999999998e-05,33.2,35.6,35.6,38.0
8.309999999999999e-05,33.2,37.2,38.0,36.4
8.319999999999999e-05,34.0,34.800000000000004,40.400000000000006,40.400000000000006
8.329999999999999e-05,34.0,35.6,36.4,38.0
8.34e-05,30.8,33.2,36.4,40.400000000000006
8.35e-05,32.4,36.4,38.800000000000004,38.0
8.36e-05,32.4,34.0,38.800000000000004,39.6
8.37e-05,32.4,36.4,38.0,38.0
8.38e-05,34.0,34.800000000000004,35.6,36.4
8.389999999999995e-05,32.4,34.0,38.800000000000004,37.2
8.399999999999995e-05,33.2,34.0,39.6,38.800000000000004
8.409999999999996e-05,34.800000000000004,34.800000000000004,36.4,38.0
8.419999999999996e-05,34.800000000000004,35.6,36.4,37.2
8.429999999999996e-05,33.2,34.0,38.800000000000004,39.6
8.439999999999996e-05,33.2,38.0,38.0,39.6
8.449999999999997e-05,32.4,34.800000000000004,38.0,39.6
8.459999999999997e-05,34.800000000000004,34.800000000000004,37.2,38.0
8.469999999999997e-05,32.4,36.4,39.6,38.0
8.479999999999997e-05,32.4,35.6,36.4,40.400000000000006
8.489999999999998e-05,34.0,37.2,36.4,37.2
8.499999999999998e-05,33.2,34.800000000000004,38.800000000000004,38.800000000000004
8.509999999999998e-05,32.4,34.0,38.800000000000004,35.6
8.519999999999998e-05,34.0,37.2,39.6,37.2
8.529999999999999e-05,34.0,33.2,36.4,40.400000000000006
8.539999999999999e-05,33.2,37.2,37.2,36.4
8.549999999999999e-05,30.0,35.6,38.800000000000004,38.0
8.56e-05,32.4,34.800000000000004,40.400000000000006,36.4
8.57e-05,34.800000000000004,33.2,39.6,38.0
8.58e-05,32.4,34.800000000000004,37.2,40.400000000000006
8.59e-05,34.800000000000004,35.6,38.800000000000004,38.0
8.6e-05,33.2,35.6,36.4,39.6
8.609999999999995e-05,34.800000000000004,33.2,37.2,38.0
8.619999999999995e-05,34.800000000000004,36.4,38.800000000000004,37.2
8.629999999999996e-05,32.4,35.6,34.0,37.2
8.639999999999996e-05,33.2,36.4,40.400000000000006,37.2
8.649999999999996e-05,31.6,33.2,38.800000000000004,35.6
8.659999999999996e-05,34.0,36.4,37.2,39.6
8.669999999999997e-05,34.0,34.800000000000004,35.6,39.6
8.679999999999997e-05,31.6,36.4,37.2,39.6
8.689999999999997e-05,31.6,36.4,38.0,39.6
8.699999999999997e-05,34.800000000000004,36.4,38.0,38.800000000000004
8.709999999999998e-05,30.8,34.800000000000004,38.800000000000004,37.2
8.719999999999998e-05,35.6,34.800000000000004,38.0,35.6
8.729999999999998e-05,33.2,34.800000000000004,37.2,38.0
8.739999999999998e-05,34.0,35.6,38.800000000000004,38.0
8.749999999999999e-05,33.2,35.6,36.4,41.2
8.759999999999999e-05,32.4,35.6,38.0,38.0
8.769999999999999e-05,31.6,33.2,38.0,37.2
8.779999999999999e-05,33.2,36.4,37.2,40.400000000000006
8.79e-05,32.4,37.2,39.6,38.0
8.8e-05,34.0,34.800000000000004,38.0,38.0
8.81e-05,32.4,37.2,37.2,40.400000000000006
8.82e-05,33.2,34.0,39.6,39.6
8.829999999999995e-05,34.800000000000004,35.6,38.800000000000004,39.6
8.839999999999995e-05,34.800000000000004,37.2,40.400000000000006,35.6
8.849999999999996e-05,31.6,34.800000000000004,37.2,38.800000000000004
8.859999999999996e-05,33.2,36.4,38.0,38.800000000000004
8.869999999999996e-05,33.2,36.4,37.2,36.4
8.879999999999996e-05,34.0,35.6,38.800000000000004,39.6
8.889999999999997e-05,33.2,34.800000000000004,39.6,37.2
8.899999999999997e-05,33.2,34.0,38.800000000000004,39.6
8.909999999999997e-05,34.800000000000004,35.6,38.800000000000004,38.0
8.919999999999997e-05,33.2,34.800000000000004,35.6,39.6
8.929999999999998e-05,30.8,34.0,40.400000000000006,38.0
8.939999999999998e-05,31.6,34.800000000000004,37.2,38.0
8.949999999999998e-05,32.4,34.0,38.0,36.4
8.959999999999998e-05,33.2,36.4,38.800000000000004,38.800000000000004
8.969999999999998e-05,35.6,34.0,36.4,42.0
8.979999999999999e-05,33.2,35.6,36.4,37.2
8.989999999999999e-05,34.0,37.2,40.400000000000006,37.2
8.999999999999999e-05,34.800000000000004,33.2,38.0,38.800000000000004
9.01e-05,31.6,33.2,38.800000000000004,38.800000000000004
9.02e-05,33.2,33.2,37.2,38.0
9.03e-05,32.4,32.4,38.0,37.2
9.04e-05,32.4,34.800000000000004,39.6,38.800000000000004
9.05e-05,34.0,36.4,38.800000000000004,36.4
9.059999999999995e-05,30.8,37.2,39.6,40.400000000000006
9.069999999999995e-05,31.6,32.4,38.800000000000004,39.6
9.079999999999996e-05,31.6,36.4,38.800000000000004,39.6
9.089999999999996e-05,34.0,34.800000000000004,39.6,38.0
9.099999999999996e-05,32.4,34.0,38.0,39.6
9.109999999999996e-05,35.6,36.4,37.2,38.0
9.119999999999997e-05,33.2,35.6,38.0,38.0
9.129999999999997e-05,35.6,34.0,37.2,38.800000000000004
9.139999999999997e-05,33.2,34.0,36.4,37.2
9.149999999999997e-05,33.2,35.6,39.6,38.800000000000004
9.159999999999998e-05,34.0,34.800000000000004,37.2,38.800000000000004
9.169999999999998e-05,32.4,34.800000000000004,38.0,37.2
9.179999999999998e-05,34.800000000000004,33.2,37.2,40.400000000000006
9.189999999999998e-05,33.2,34.0,34.800000000000004,38.800000000000004
9.199999999999999e-05,33.2,34.0,38.0,40.400000000000006
9.209999999999999e-05,30.8,36.4,38.800000000000004,42.0
9.219999999999999e-05,31.6,35.6,40.400000000000006,38.800000000000004
9.23e-05,35.6,34.800000000000004,39.6,41.2
9.24e-05,34.800000000000004,36.4,36.4,38.0
9.25e-05,34.800000000000004,35.6,35.6,38.0
9.26e-05,33.2,34.800000000000004,39.6,40.400000000000006
9.27e-05,32.4,34.800000000000004,38.0,37.2
9.279999999999995e-05,33.2,34.800000000000004,37.2,37.2
9.289999999999995e-05,34.800000000000004,37.2,36.4,40.400000000000006
9.299999999999996e-05,31.6,35.6,39.6,37.2
9.309999999999996e-05,34.0,38.800000000000004,37.2,38.800000000000004
9.319999999999996e-05,31.6,36.4,38.0,39.6
9.329999999999996e-05,32.4,36.4,38.0,37.2
9.339999999999997e-05,33.2,38.0,38.0,39.6
9.349999999999997e-05,33.2,35.6,37.2,38.800000000000004
9.359999999999997e-05,34.0,34.0,37.2,38.800000000000004
9.369999999999997e-05,33.2,36.4,38.0,37.2
9.379999999999998e-05,30.0,35.6,37.2,38.800000000000004
9.389999999999998e-05,32.4,34.0,39.6,38.800000000000004
9.399999999999998e-05,33.2,35.6,38.0,39.6
9.409999999999998e-05,34.0,34.800000000000004,39.6,38.800000000000004
9.419999999999999e-05,34.800000000000004,33.2,38.800000000000004,39.6
9.429999999999999e-05,34.0,38.0,39.6,38.800000000000004
9.439999999999999e-05,35.6,35.6,36.4,40.400000000000006
9.449999999999999e-05,34.0,34.0,40.400000000000006,36.4
9.46e-05,32.4,36.4,39.6,35.6
9.47e-05,34.800000000000004,36.4,37.2,38.800000000000004
9.48e-05,32.4,34.0,37.2,38.800000000000004
9.49e-05,33.2,34.800000000000004,35.6,38.0
9.499999999999995e-05,33.2,34.800000000000004,35.6,38.0
9.509999999999995e-05,31.6,35.6,38.0,38.0
9.519999999999996e-05,33.2,34.800000000000004,39.6,39.6
9.529999999999996e-05,33.2,34.0,38.800000000000004,39.6
9.539999999999996e-05,32.4,35.6,39.6,37.2
9.549999999999996e-05,34.0,36.4,37.2,38.0
9.559999999999997e-05,35.6,35.6,39.6,39.6
9.569999999999997e-05,33.2,33.2,38.0,36.4
9.579999999999997e-05,33.2,35.6,38.0,38.800000000000004
9.589999999999997e-05,33.2,35.6,37.2,38.800000000000004
9.599999999999998e-05,31.6,34.0,38.0,37.2
9.609999999999998e-05,33.2,34.0,37.2,37.2
9.619999999999998e-05,33.2,34.0,38.800000000000004,37.2
9.629999999999998e-05,31.6,35.6,39.6,38.800000000000004
9.639999999999999e-05,32.4,34.800000000000004,37.2,34.800000000000004
9.649999999999999e-05,32.4,34.800000000000004,35.6,36.4
9.659999999999999e-05,31.6,34.800000000000004,40.400000000000006,37.2
9.669999999999999e-05,34.800000000000004,33.2,39.6,36.4
9.68e-05,34.0,34.0,37.2,37.2
9.69e-05,32.4,34.800000000000004,39.6,39.6
9.7e-05,34.0,35.6,36.4,40.400000000000006
9.71e-05,35.6,34.800000000000004,40.400000000000006,38.0
9.719999999999995e-05,34.800000000000004,35.6,38.800000000000004,38.800000000000004
9.729999999999995e-05,34.0,34.0,37.2,39.6
9.739999999999996e-05,31.6,33.2,38.0,35.6
9.749999999999996e-05,30.0,34.800000000000004,38.800000000000004,36.4
9.759999999999996e-05,32.4,34.0,36.4,38.0
9.769999999999996e-05,32.4,37.2,39.6,41.2
9.779999999999996e-05,34.0,35.6,38.0,40.400000000000006
9.789999999999997e-05,32.4,35.6,38.800000000000004,38.0
9.799999999999997e-05,31.6,34.0,39.6,37.2
9.809999999999997e-05,32.4,35.6,38.0,38.800000000000004
9.819999999999997e-05,31.6,35.6,38.0,38.800000000000004
9.829999999999998e-05,34.0,32.4,38.0,38.800000000000004
9.839999999999998e-05,34.800000000000004,34.800000000000004,37.2,38.800000000000004
9.849999999999998e-05,34.0,35.6,38.0,37.2
9.859999999999998e-05,33.2,35.6,35.6,37.2
9.869999999999999e-05,33.2,35.6,39.6,37.2
9.879999999999999e-05,33.2,35.6,36.4,36.4
9.889999999999999e-05,33.2,32.4,38.0,37.2
9.9e-05,32.4,34.0,38.800000000000004,38.0
9.91e-05,32.4,35.6,38.0,36.4
9.92e-05,30.8,34.800000000000004,38.0,37.2
9.93e-05,34.0,36.4,38.800000000000004,39.6
9.94e-05,33.2,36.4,38.800000000000004,38.800000000000004
9.949999999999995e-05,33.2,34.800000000000004,37.2,40.400000000000006
9.959999999999995e-05,32.4,36.4,38.0,38.800000000000004
9.969999999999996e-05,32.4,34.0,36.4,37.2
9.979999999999996e-05,34.0,33.2,38.800000000000004,38.0
9.989999999999996e-05,34.0,36.4,38.800000000000004,38.800000000000004
9.999999999999996e-05,30.8,35.6,39.6,37.2
0.00010009999999999997,32.4,35.6,35.6,38.800000000000004
0.00010019999999999997,30.8,34.800000000000004,37.2,38.0
0.00010029999999999997,34.0,35.6,38.0,39.6
0.00010039999999999997,34.0,34.800000000000004,36.4,37.2
0.00010049999999999998,34.0,36.4,37.2,38.800000000000004
0.00010059999999999998,35.6,35.6,38.800000000000004,38.0
0.00010069999999999998,34.0,34.800000000000004,38.0,37.2
0.00010079999999999998,34.800000000000004,34.0,38.0,35.6
0.00010089999999999999,30.8,34.800000000000004,38.800000000000004,39.6
0.00010099999999999999,32.4,35.6,39.6,38.800000000000004
0.00010109999999999999,31.6,35.6,38.800000000000004,36.4
0.0001012,34.0,34.800000000000004,38.0,39.6
0.0001013,31.6,34.0,37.2,40.400000000000006
0.0001014,31.6,34.800000000000004,37.2,36.4
0.0001015,34.0,34.800000000000004,40.400000000000006,39.6
0.0001016,33.2,34.800000000000004,38.800000000000004,38.0
0.00010169999999999995,35.6,34.0,37.2,38.0
0.00010179999999999995,33.2,34.0,37.2,38.800000000000004
0.00010189999999999996,34.800000000000004,34.800000000000004,36.4,41.2
0.00010199999999999996,32.4,36.4,36.4,39.6
0.00010209999999999996,34.0,33.2,38.800000000000004,41.2
0.00010219999999999996,33.2,35.6,38.0,39.6
0.00010229999999999997,31.6,36.4,38.0,37.2
0.00010239999999999997,32.4,38.0,37.2,38.800000000000004
0.00010249999999999997,33.2,36.4,37.2,36.4
0.00010259999999999997,34.800000000000004,35.6,38.0,38.800000000000004
0.00010269999999999998,30.8,34.800000000000004,36.4,39.6
0.00010279999999999998,31.6,35.6,36.4,38.800000000000004
0.00010289999999999998,34.0,35.6,36.4,37.2
0.00010299999999999998,34.0,35.6,37.2,38.800000000000004
0.00010309999999999999,33.2,34.800000000000004,39.6,38.800000000000004
0.00010319999999999999,32.4,33.2,38.0,38.800000000000004
0.00010329999999999999,33.2,34.800000000000004,37.2,37.2
0.00010339999999999999,34.0,34.800000000000004,37.2,38.0
0.0001035,32.4,34.800000000000004,39.6,38.800000000000004
0.0001036,35.6,34.800000000000004,38.0,38.800000000000004
0.0001037,31.6,34.800000000000004,37.2,38.0
0.0001038,31.6,35.6,37.2,36.4
0.00010389999999999995,30.8,34.0,36.4,37.2
0.00010399999999999995,32.4,34.800000000000004,37.2,35.6
0.00010409999999999996,30.8,34.800000000000004,39.6,37.2
0.00010419999999999996,33.2,35.6,38.800000000000004,39.6
0.00010429999999999996,32.4,35.6,38.0,35.6
0.00010439999999999996,33.2,35.6,37.2,36.4
0.00010449999999999997,32.4,33.2,38.0,39.6
0.00010459999999999997,31.6,38.0,38.800000000000004,41.2
0.00010469999999999997,30.8,34.800000000000004,38.0,37.2
0.00010479999999999997,33.2,34.0,36.4,38.800000000000004
0.00010489999999999997,34.0,36.4,38.0,38.0
0.00010499999999999998,34.0,34.800000000000004,38.0,38.800000000000004
0.00010509999999999998,32.4,38.0,37.2,38.0
0.00010519999999999998,32.4,34.800000000000004,39.6,38.800000000000004
0.00010529999999999998,34.800000000000004,32.4,38.0,40.400000000000006
0.00010539999999999999,32.4,34.800000000000004,36.4,39.6
0.00010549999999999999,34.800000000000004,34.800000000000004,39.6,37.2
0.00010559999999999999,32.4,34.800000000000004,37.2,38.800000000000004
0.0001057,30.0,36.4,38.0,37.2
0.0001058,31.6,34.0,40.400000000000006,39.6
0.0001059,34.0,34.800000000000004,36.4,38.800000000000004
0.000106,31.6,34.0,36.4,37.2
0.00010609999999999995,33.2,33.2,38.800000000000004,35.6
0.00010619999999999995,34.0,35.6,38.800000000000004,39.6
0.00010629999999999995,33.2,34.800000000000004,38.0,40.400000000000006
0.00010639999999999996,34.0,35.6,38.0,37.2
0.00010649999999999996,34.800000000000004,35.6,38.800000000000004,35.6
0.00010659999999999996,29.200000000000003,34.800000000000004,36.4,38.0
0.00010669999999999996,32.4,34.800000000000004,38.0,38.0
0.00010679999999999997,34.0,34.0,39.6,40.400000000000006
0.00010689999999999997,34.0,36.4,38.800000000000004,36.4
0.00010699999999999997,34.800000000000004,34.800000000000004,38.800000000000004,38.0
0.00010709999999999997,32.4,36.4,35.6,37.2
0.00010719999999999998,32.4,34.800000000000004,38.800000000000004,37.2
0.00010729999999999998,30.8,33.2,37.2,37.2
0.00010739999999999998,33.2,36.4,39.6,35.6
0.00010749999999999998,33.2,35.6,38.0,38.0
0.00010759999999999999,31.6,34.800000000000004,36.4,39.6
0.00010769999999999999,31.6,36.4,37.2,37.2
0.00010779999999999999,34.800000000000004,34.0,36.4,37.2
0.0001079,34.0,34.800000000000004,38.800000000000004,38.0
0.000108,34.0,34.0,38.0,38.0
0.0001081,32.4,36.4,38.800000000000004,39.6
0.0001082,30.8,33.2,39.6,38.800000000000004
0.0001083,34.0,34.800000000000004,39.6,38.800000000000004
0.00010839999999999995,33.2,35.6,37.2,37.2
0.00010849999999999995,32.4,34.0,39.6,37.2
0.00010859999999999996,33.2,36.4,38.0,39.6
0.00010869999999999996,33.2,35.6,38.800000000000004,34.800000000000004
0.00010879999999999996,32.4,34.800000000000004,38.800000000000004,37.2
0.00010889999999999996,31.6,35.6,38.800000000000004,41.2
0.00010899999999999997,31.6,34.800000000000004,38.0,35.6
0.00010909999999999997,32.4,34.0,38.0,39.6
0.00010919999999999997,34.0,35.6,39.6,39.6
0.00010929999999999997,33.2,35.6,38.800000000000004,38.800000000000004
0.00010939999999999998,32.4,34.800000000000004,38.800000000000004,39.6
0.00010949999999999998,32.4,35.6,37.2,40.400000000000006
0.00010959999999999998,34.0,36.4,38.0,38.800000000000004
0.00010969999999999998,30.8,34.800000000000004,38.0,39.6
0.00010979999999999999,34.0,36.4,37.2,36.4
0.00010989999999999999,34.0,34.800000000000004,38.800000000000004,38.0
0.00010999999999999999,32.4,37.2,38.800000000000004,39.6
0.00011009999999999999,34.800000000000004,34.0,38.0,37.2
0.0001102,35.6,36.4,38.0,38.800000000000004
0.0001103,31.6,34.0,36.4,37.2
0.0001104,31.6,35.6,36.4,38.0
0.0001105,33.2,36.4,38.0,38.800000000000004
0.00011059999999999995,31.6,35.6,38.800000000000004,38.0
0.00011069999999999995,33.2,33.2,36.4,39.6
0.00011079999999999996,32.4,36.4,35.6,39.6
0.00011089999999999996,32.4,35.6,36.4,37.2
0.00011099999999999996,31.6,35.6,38.800000000000004,37.2
0.00011109999999999996,32.4,34.800000000000004,35.6,40.400000000000006
0.00011119999999999997,32.4,36.4,39.6,38.0
0.00011129999999999997,34.800000000000004,35.6,38.800000000000004,40.400000000000006
0.00011139999999999997,30.8,34.800000000000004,37.2,40.400000000000006
0.00011149999999999997,33.2,33.2,39.6,39.6
0.00011159999999999998,32.4,35.6,38.800000000000004,38.0
0.00011169999999999998,32.4,34.0,39.6,36.4
0.00011179999999999998,33.2,34.0,37.2,38.0
0.00011189999999999998,34.800000000000004,34.800000000000004,36.4,37.2
0.00011199999999999998,35.6,35.6,38.800000000000004,35.6
0.00011209999999999999,34.0,35.6,37.2,38.0
0.00011219999999999999,34.0,35.6,38.800000000000004,38.0
0.00011229999999999999,33.2,33.2,39.6,38.800000000000004
0.0001124,32.4,34.0,38.0,38.800000000000004
0.0001125,31.6,35.6,38.0,37.2
0.0001126,33.2,34.800000000000004,36.4,38.800000000000004
0.0001127,30.0,37.2,38.800000000000004,38.800000000000004
0.00011279999999999995,32.4,35.6,38.800000000000004,38.800000000000004
0.00011289999999999995,34.0,35.6,38.0,38.800000000000004
0.00011299999999999995,34.0,35.6,38.800000000000004,38.0
0.00011309999999999996,32.4,35.6,38.0,37.2
0.00011319999999999996,33.2,33.2,38.0,38.800000000000004
0.00011329999999999996,32.4,36.4,38.800000000000004,36.4
0.00011339999999999996,30.8,37.2,37.2,36.4
0.00011349999999999997,34.0,37.2,37.2,41.2
0.00011359999999999997,32.4,35.6,38.0,38.0
0.00011369999999999997,34.800000000000004,37.2,38.0,39.6
0.00011379999999999997,34.0,34.0,36.4,38.0
0.00011389999999999998,32.4,31.6,37.2,39.6
0.00011399999999999998,33.2,36.4,37.2,37.2
0.00011409999999999998,33.2,34.800000000000004,38.0,37.2
0.00011419999999999998,33.2,34.0,38.0,38.0
0.00011429999999999999,30.8,35.6,38.0,37.2
0.00011439999999999999,31.6,35.6,38.800000000000004,38.800000000000004
0.00011449999999999999,34.800000000000004,33.2,38.800000000000004,38.800000000000004
0.0001146,32.4,34.800000000000004,36.4,37.2
0.0001147,34.800000000000004,34.800000000000004,38.0,40.400000000000006
0.0001148,34.800000000000004,35.6,38.0,36.4
0.0001149,32.4,32.4,38.0,38.800000000000004
0.00011499999999999995,30.8,31.6,38.800000000000004,40.400000000000006
0.00011509999999999995,34.0,35.6,39.6,38.800000000000004
0.00011519999999999995,34.800000000000004,36.4,36.4,37.2
0.00011529999999999996,32.4,34.800000000000004,38.0,40.400000000000006
0.00011539999999999996,34.0,35.6,38.800000000000004,37.2
0.00011549999999999996,34.800000000000004,35.6,38.0,38.800000000000004
0.00011559999999999996,30.0,34.0,38.800000000000004,37.2
0.00011569999999999997,30.8,34.800000000000004,37.2,39.6
0.00011579999999999997,33.2,34.800000000000004,38.800000000000004,38.0
0.00011589999999999997,32.4,36.4,38.800000000000004,38.800000000000004
0.00011599999999999997,33.2,36.4,38.0,38.0
0.00011609999999999998,34.800000000000004,35.6,38.800000000000004,39.6
0.00011619999999999998,34.800000000000004,34.800000000000004,38.0,38.800000000000004
